Frequency(Hz),Amp(dB),原始数据
7400000000,-2.105890485,-2.15397532
7410000000,-2.108020081,-2.154594074
7420000000,-2.110159711,-2.150743869
7430000000,-2.11233334,-2.153673142
7440000000,-2.114508961,-2.153000329
7450000000,-2.116732721,-2.152873867
7460000000,-2.118956101,-2.15628219
7470000000,-2.121196702,-2.151763986
7480000000,-2.123444438,-2.156690241
7490000000,-2.125697316,-2.154093165
7500000000,-2.127912129,-2.151964985
7510000000,-2.130058632,-2.154517923
7520000000,-2.132248476,-2.160944205
7530000000,-2.134425673,-2.157866054
7540000000,-2.136556435,-2.159415695
7550000000,-2.138703544,-2.157245348
7560000000,-2.140807362,-2.160356964
7570000000,-2.142888179,-2.164942119
7580000000,-2.144990072,-2.161122356
7590000000,-2.147099593,-2.162589218
7600000000,-2.149228841,-2.16571425
7610000000,-2.151369577,-2.170538995
7620000000,-2.15350408,-2.174044997
7630000000,-2.155667511,-2.168603801
7640000000,-2.157855899,-2.165935986
7650000000,-2.160029464,-2.166008153
7660000000,-2.162266148,-2.169665874
7670000000,-2.164558107,-2.166504722
7680000000,-2.166853831,-2.165790266
7690000000,-2.169231301,-2.16699808
7700000000,-2.171594226,-2.162653736
7710000000,-2.174010281,-2.165072804
7720000000,-2.176484138,-2.158361288
7730000000,-2.178963033,-2.152601288
7740000000,-2.181446561,-2.150759411
7750000000,-2.183962188,-2.15214237
7760000000,-2.186487503,-2.146446881
7770000000,-2.189009167,-2.148609657
7780000000,-2.19154542,-2.147207412
7790000000,-2.194046088,-2.14749686
7800000000,-2.196613978,-2.13929468
7810000000,-2.199105872,-2.144732775
7820000000,-2.201600584,-2.154563544
7830000000,-2.20404049,-2.139918262
7840000000,-2.206436061,-2.152148203
7850000000,-2.208835862,-2.145194642
7860000000,-2.211153034,-2.148928851
7870000000,-2.213425798,-2.152862107
7880000000,-2.215655747,-2.143425682
7890000000,-2.217841411,-2.150213106
7900000000,-2.22000626,-2.154641369
7910000000,-2.222183575,-2.150162429
7920000000,-2.224346568,-2.152578253
7930000000,-2.226479288,-2.14940081
7940000000,-2.228596974,-2.156632067
7950000000,-2.230703037,-2.153653991
7960000000,-2.232828562,-2.15299855
7970000000,-2.234959069,-2.157757271
7980000000,-2.237089729,-2.164831284
7990000000,-2.239203644,-2.165161154
8000000000,-2.241350473,-2.156626975
8010000000,-2.243526794,-2.179298841
8020000000,-2.245715953,-2.173826845
8030000000,-2.2479457,-2.17775108
8040000000,-2.250173673,-2.181771641
8050000000,-2.252481913,-2.183818624
8060000000,-2.254712288,-2.183265007
8070000000,-2.257013102,-2.190961843
8080000000,-2.259302883,-2.189881587
8090000000,-2.261577501,-2.190886696
8100000000,-2.263882779,-2.189399627
8110000000,-2.26620721,-2.193832835
8120000000,-2.26848557,-2.199168778
8130000000,-2.27074832,-2.203199912
8140000000,-2.272981735,-2.201058618
8150000000,-2.275198225,-2.204516625
8160000000,-2.277380468,-2.202805319
8170000000,-2.279585558,-2.204956085
8180000000,-2.281726372,-2.204760307
8190000000,-2.283803774,-2.211679368
8200000000,-2.285843856,-2.214694653
8210000000,-2.287867435,-2.216767547
8220000000,-2.289843771,-2.226559415
8230000000,-2.29179773,-2.227320849
8240000000,-2.293717515,-2.230751355
8250000000,-2.295645749,-2.234710361
8260000000,-2.297542018,-2.238077292
8270000000,-2.299384032,-2.251301576
8280000000,-2.301260686,-2.245952639
8290000000,-2.303131663,-2.252579908
8300000000,-2.305053561,-2.267222809
8310000000,-2.306953758,-2.268930507
8320000000,-2.308887599,-2.274571108
8330000000,-2.310821322,-2.277392457
8340000000,-2.312821177,-2.289102396
8350000000,-2.314831909,-2.300558769
8360000000,-2.316877472,-2.304079419
8370000000,-2.318905544,-2.31195219
8380000000,-2.321046123,-2.317684924
8390000000,-2.323140877,-2.330855648
8400000000,-2.325266463,-2.337564858
8410000000,-2.327446396,-2.343454834
8420000000,-2.329676623,-2.345737895
8430000000,-2.331838241,-2.355026359
8440000000,-2.334037348,-2.358422544
8450000000,-2.336206645,-2.36475877
8460000000,-2.338388257,-2.367557354
8470000000,-2.340583578,-2.368780607
8480000000,-2.34275974,-2.374959886
8490000000,-2.344848702,-2.374074695
8500000000,-2.346974968,-2.364984329
8510000000,-2.349024173,-2.374158082
8520000000,-2.351000966,-2.373875248
8530000000,-2.352967558,-2.370685121
8540000000,-2.354915681,-2.375276995
8550000000,-2.356912414,-2.371120165
8560000000,-2.358830339,-2.370033667
8570000000,-2.360736889,-2.375415054
8580000000,-2.362640833,-2.379901339
8590000000,-2.364539574,-2.377359538
8600000000,-2.366432514,-2.384496666
8610000000,-2.36832457,-2.388749736
8620000000,-2.370200298,-2.394885765
8630000000,-2.372110023,-2.399251765
8640000000,-2.374042957,-2.400054881
8650000000,-2.37600692,-2.41460514
8660000000,-2.377967544,-2.426385428
8670000000,-2.379988747,-2.430808751
8680000000,-2.382064394,-2.444728116
8690000000,-2.384167896,-2.448086529
8700000000,-2.386303764,-2.455696998
8710000000,-2.388457968,-2.46795253
8720000000,-2.390645819,-2.468096128
8730000000,-2.392868369,-2.47244919
8740000000,-2.395169729,-2.479938741
8750000000,-2.397407628,-2.484781065
8760000000,-2.399714398,-2.48959245
8770000000,-2.401967072,-2.490199179
8780000000,-2.404269243,-2.487947541
8790000000,-2.406517851,-2.492573819
8800000000,-2.408826996,-2.488974301
8810000000,-2.411066212,-2.486855766
8820000000,-2.41323543,-2.480749197
8830000000,-2.415393112,-2.47479771
8840000000,-2.417476299,-2.475594438
8850000000,-2.419589164,-2.467542511
8860000000,-2.421646224,-2.458125062
8870000000,-2.423674908,-2.458175221
8880000000,-2.425740474,-2.453426122
8890000000,-2.427756308,-2.448490817
8900000000,-2.429773246,-2.452098975
8910000000,-2.431789392,-2.453175669
8920000000,-2.433734383,-2.450115643
8930000000,-2.435702331,-2.455963641
8940000000,-2.437679518,-2.457154408
8950000000,-2.439717855,-2.463912686
8960000000,-2.44174122,-2.46654322
8970000000,-2.443766013,-2.469500755
8980000000,-2.445749142,-2.468311803
8990000000,-2.447762908,-2.480049766
9000000000,-2.449818739,-2.488399721
9010000000,-2.451816809,-2.491686745
9020000000,-2.453829753,-2.497365917
9030000000,-2.455850056,-2.505992313
9040000000,-2.4579096,-2.519741011
9050000000,-2.459914742,-2.518377088
9060000000,-2.461967501,-2.520285184
9070000000,-2.464029089,-2.522044226
9080000000,-2.466118406,-2.520039128
9090000000,-2.468221308,-2.531534721
9100000000,-2.470302023,-2.530045839
9110000000,-2.472380586,-2.531827311
9120000000,-2.474414647,-2.530183971
9130000000,-2.476453794,-2.524870651
9140000000,-2.478521814,-2.522792211
9150000000,-2.480559764,-2.51911685
9160000000,-2.482673247,-2.521809043
9170000000,-2.484733466,-2.510743965
9180000000,-2.486859761,-2.508876788
9190000000,-2.488902118,-2.502932687
9200000000,-2.49093881,-2.502526833
9210000000,-2.492944536,-2.499944401
9220000000,-2.494896653,-2.499700563
9230000000,-2.496864728,-2.492139331
9240000000,-2.498763709,-2.500008172
9250000000,-2.500706474,-2.493902269
9260000000,-2.502621053,-2.4946868
9270000000,-2.504422648,-2.503896943
9280000000,-2.506303528,-2.50556788
9290000000,-2.508145696,-2.518514787
9300000000,-2.509899678,-2.518342844
9310000000,-2.511661564,-2.528497386
9320000000,-2.513429393,-2.536017092
9330000000,-2.515178322,-2.546633869
9340000000,-2.516937331,-2.549629755
9350000000,-2.518669215,-2.557136785
9360000000,-2.520398171,-2.560026998
9370000000,-2.52212357,-2.579112431
9380000000,-2.523944123,-2.572655122
9390000000,-2.525727282,-2.576967108
9400000000,-2.52754224,-2.588400712
9410000000,-2.52936696,-2.594559008
9420000000,-2.531247292,-2.583835193
9430000000,-2.533120757,-2.590622467
9440000000,-2.535072229,-2.584564026
9450000000,-2.537051819,-2.590423068
9460000000,-2.539032767,-2.588632792
9470000000,-2.541082953,-2.589746393
9480000000,-2.543110724,-2.569796587
9490000000,-2.545166818,-2.575092092
9500000000,-2.547287866,-2.562309656
9510000000,-2.549358426,-2.554326015
9520000000,-2.551448162,-2.549217906
9530000000,-2.553550242,-2.547092063
9540000000,-2.555607516,-2.554595222
9550000000,-2.557641962,-2.542024119
9560000000,-2.559665995,-2.544345517
9570000000,-2.561641823,-2.540007272
9580000000,-2.563554264,-2.540438689
9590000000,-2.565449309,-2.542409172
9600000000,-2.567287945,-2.547058127
9610000000,-2.569106559,-2.547314956
9620000000,-2.570916536,-2.548639064
9630000000,-2.572690486,-2.550589855
9640000000,-2.574487425,-2.556836734
9650000000,-2.576241,-2.559830109
9660000000,-2.577995551,-2.568724183
9670000000,-2.579771846,-2.578844054
9680000000,-2.581589892,-2.585594821
9690000000,-2.583467479,-2.587691583
9700000000,-2.58537837,-2.593759439
9710000000,-2.587307429,-2.593743487
9720000000,-2.58931293,-2.594888826
9730000000,-2.591401843,-2.608729983
9740000000,-2.59355116,-2.597484276
9750000000,-2.595746641,-2.6054941
9760000000,-2.598005557,-2.596891754
9770000000,-2.600314579,-2.605339537
9780000000,-2.602681891,-2.594969746
9790000000,-2.605052664,-2.59881468
9800000000,-2.607486944,-2.590336639
9810000000,-2.609897747,-2.58623798
9820000000,-2.612363794,-2.569296929
9830000000,-2.614786844,-2.566702473
9840000000,-2.617208542,-2.565654751
9850000000,-2.619629227,-2.558283902
9860000000,-2.621989129,-2.556570066
9870000000,-2.624337173,-2.554473381
9880000000,-2.626643734,-2.551363986
9890000000,-2.628919136,-2.55601202
9900000000,-2.631116028,-2.551375555
9910000000,-2.633265436,-2.539631413
9920000000,-2.635363484,-2.541022607
9930000000,-2.637423477,-2.550092147
9940000000,-2.639454542,-2.559283044
9950000000,-2.641431735,-2.555648309
9960000000,-2.643398747,-2.560690951
9970000000,-2.64538399,-2.559473981
9980000000,-2.647392341,-2.565900582
9990000000,-2.649418332,-2.56573749
10000000000,-2.651463035,-2.576914779
10010000000,-2.653567855,-2.574402653
10020000000,-2.655670975,-2.579791315
10030000000,-2.657812932,-2.591620969
10040000000,-2.659952547,-2.582841817
10050000000,-2.662172857,-2.591764064
10060000000,-2.664421869,-2.601217917
10070000000,-2.66670289,-2.605655554
10080000000,-2.669096049,-2.609364222
10090000000,-2.671395438,-2.603461969
10100000000,-2.67373111,-2.607466842
10110000000,-2.676060188,-2.603946891
10120000000,-2.678383694,-2.608990163
10130000000,-2.68074233,-2.612594708
10140000000,-2.683052662,-2.610068574
10150000000,-2.685372472,-2.623388404
10160000000,-2.687602797,-2.614939776
10170000000,-2.689798585,-2.627893019
10180000000,-2.691941118,-2.618108433
10190000000,-2.694015313,-2.619996316
10200000000,-2.696079667,-2.615906967
10210000000,-2.698042693,-2.615030685
10220000000,-2.699979247,-2.61896777
10230000000,-2.70188833,-2.608648687
10240000000,-2.703670249,-2.621320438
10250000000,-2.705474399,-2.619078514
10260000000,-2.707278852,-2.609818974
10270000000,-2.708984037,-2.620247874
10280000000,-2.710708823,-2.619171273
10290000000,-2.712335241,-2.616265228
10300000000,-2.713971499,-2.619545798
10310000000,-2.71561952,-2.626369039
10320000000,-2.71726005,-2.625429373
10330000000,-2.718918325,-2.639145225
10340000000,-2.720569368,-2.645203656
10350000000,-2.722238907,-2.648141724
10360000000,-2.723954436,-2.655306489
10370000000,-2.725596568,-2.67997501
10380000000,-2.727348134,-2.685704345
10390000000,-2.729075335,-2.698741555
10400000000,-2.730799404,-2.70657408
10410000000,-2.732521922,-2.719923905
10420000000,-2.734275844,-2.727846001
10430000000,-2.73602275,-2.746765388
10440000000,-2.737790919,-2.75869709
10450000000,-2.739509455,-2.761766129
10460000000,-2.741257129,-2.776767527
10470000000,-2.742937704,-2.778486306
10480000000,-2.744684363,-2.783237454
10490000000,-2.746389725,-2.78707295
10500000000,-2.748141044,-2.786199375
10510000000,-2.749870376,-2.789732755
10520000000,-2.75157044,-2.788999113
10530000000,-2.753309995,-2.784674475
10540000000,-2.754947055,-2.775974864
10550000000,-2.756651203,-2.772816305
10560000000,-2.758295648,-2.768604822
10570000000,-2.759927876,-2.760477118
10580000000,-2.761559991,-2.754473458
10590000000,-2.763151194,-2.750385271
10600000000,-2.764704927,-2.750653985
10610000000,-2.76627073,-2.75507103
10620000000,-2.767871579,-2.752267836
10630000000,-2.769464435,-2.757645831
10640000000,-2.771059243,-2.763566445
10650000000,-2.772675207,-2.775541117
10660000000,-2.774295693,-2.784291463
10670000000,-2.775852411,-2.806519267
10680000000,-2.777451685,-2.821726317
10690000000,-2.779078981,-2.835964403
10700000000,-2.7807065,-2.851835314
10710000000,-2.782391366,-2.867190839
10720000000,-2.784085626,-2.888142767
10730000000,-2.785785398,-2.907652884
10740000000,-2.787592569,-2.921681722
10750000000,-2.789405921,-2.939116683
10760000000,-2.791271925,-2.949694686
10770000000,-2.793140414,-2.959042652
10780000000,-2.795087399,-2.964357501
10790000000,-2.796985467,-2.973396152
10800000000,-2.798980918,-2.966605526
10810000000,-2.80104447,-2.971492544
10820000000,-2.803183689,-2.956984579
10830000000,-2.805347058,-2.957512479
10840000000,-2.807511696,-2.949258693
10850000000,-2.809753076,-2.927745675
10860000000,-2.811977241,-2.925435883
10870000000,-2.814199193,-2.912431772
10880000000,-2.816416761,-2.901295799
10890000000,-2.818627286,-2.88928042
10900000000,-2.820843412,-2.880907991
10910000000,-2.82306565,-2.867627205
10920000000,-2.825304826,-2.865902118
10930000000,-2.827486048,-2.861336492
10940000000,-2.829627771,-2.857374084
10950000000,-2.831789182,-2.857978654
10960000000,-2.83390156,-2.864563962
10970000000,-2.83604425,-2.867973766
10980000000,-2.838181352,-2.883221827
10990000000,-2.840357277,-2.895295653
11000000000,-2.842504418,-2.91054606
11010000000,-2.844647575,-2.91588681
11020000000,-2.846869904,-2.932241668
11030000000,-2.849095272,-2.945524398
11040000000,-2.851386951,-2.960218765
11050000000,-2.853711841,-2.967838531
11060000000,-2.856101171,-2.975967462
11070000000,-2.858544814,-2.99627776
11080000000,-2.861047592,-2.989113026
11090000000,-2.863605668,-2.994844648
11100000000,-2.866229306,-2.995313799
11110000000,-2.86889745,-2.992561651
11120000000,-2.871610985,-2.994239379
11130000000,-2.874362945,-2.982548154
11140000000,-2.877158204,-2.98075915
11150000000,-2.879944646,-2.965643691
11160000000,-2.882808544,-2.94770568
11170000000,-2.885620964,-2.935240937
11180000000,-2.888489608,-2.915697477
11190000000,-2.891324337,-2.913333314
11200000000,-2.894194251,-2.890586465
11210000000,-2.897058143,-2.885074946
11220000000,-2.899891989,-2.87204677
11230000000,-2.902725981,-2.854609955
11240000000,-2.905409565,-2.852928168
11250000000,-2.908129698,-2.85377295
11260000000,-2.9108248,-2.843228822
11270000000,-2.913515149,-2.848800301
11280000000,-2.916195843,-2.842171903
11290000000,-2.918893385,-2.843958147
11300000000,-2.921579302,-2.85645355
11310000000,-2.924226975,-2.862482627
11320000000,-2.926934216,-2.876630647
11330000000,-2.929586909,-2.878187265
11340000000,-2.932267071,-2.889375098
11350000000,-2.93497343,-2.901417226
11360000000,-2.937712985,-2.905896732
11370000000,-2.940402065,-2.921216695
11380000000,-2.943121756,-2.920680197
11390000000,-2.945841766,-2.931490318
11400000000,-2.948615203,-2.937340117
11410000000,-2.951391713,-2.932865756
11420000000,-2.954229177,-2.938256639
11430000000,-2.957012536,-2.936429678
11440000000,-2.959840321,-2.932411786
11450000000,-2.962689522,-2.936419875
11460000000,-2.965512227,-2.924180856
11470000000,-2.968353456,-2.917381642
11480000000,-2.971132419,-2.914459145
11490000000,-2.973930322,-2.910822133
11500000000,-2.976740544,-2.898463091
11510000000,-2.979548387,-2.887530651
11520000000,-2.982284607,-2.893263475
11530000000,-2.985034398,-2.880370226
11540000000,-2.987809715,-2.881149565
11550000000,-2.990531676,-2.871590154
11560000000,-2.993220017,-2.864820655
11570000000,-2.995911576,-2.865229534
11580000000,-2.998597513,-2.859058511
11590000000,-3.001289536,-2.856250983
11600000000,-3.003931859,-2.858909839
11610000000,-3.006482509,-2.867207965
11620000000,-3.009051416,-2.867568248
11630000000,-3.011563879,-2.874203573
11640000000,-3.014056298,-2.881406829
11650000000,-3.016502402,-2.891200901
11660000000,-3.0189435,-2.888630988
11670000000,-3.021295315,-2.903850251
11680000000,-3.023606527,-2.91152356
11690000000,-3.025904342,-2.917635788
11700000000,-3.02818837,-2.929031807
11710000000,-3.03045444,-2.932046489
11720000000,-3.032672488,-2.946984707
11730000000,-3.034824901,-2.957111333
11740000000,-3.036987931,-2.966351058
11750000000,-3.03908432,-2.968226507
11760000000,-3.041204472,-2.977168982
11770000000,-3.043320834,-2.982419763
11780000000,-3.045437456,-2.976530131
11790000000,-3.047503249,-2.987431366
11800000000,-3.049600381,-2.996884748
11810000000,-3.051617943,-2.995001558
11820000000,-3.053756374,-2.997213039
11830000000,-3.055869144,-2.996417541
11840000000,-3.057980839,-3.004318515
11850000000,-3.060145758,-2.999178936
11860000000,-3.062262125,-2.996641779
11870000000,-3.064435048,-2.992660017
11880000000,-3.066614963,-2.995906627
11890000000,-3.068808038,-2.992384582
11900000000,-3.070966822,-2.981856858
11910000000,-3.073165647,-2.986618558
11920000000,-3.075317983,-2.984155287
11930000000,-3.077452303,-2.98548589
11940000000,-3.079605436,-2.98576921
11950000000,-3.081697143,-2.981054093
11960000000,-3.083779008,-2.985869381
11970000000,-3.085779066,-2.991183921
11980000000,-3.087755569,-2.998746555
11990000000,-3.089637469,-3.00419566
12000000000,-3.091501538,-3.000891017
12010000000,-3.093319079,-3.022034859
12020000000,-3.095127345,-3.034469165
12030000000,-3.096848735,-3.038885912
12040000000,-3.098550033,-3.05441708
12050000000,-3.100246937,-3.076694646
12060000000,-3.101933704,-3.091940589
12070000000,-3.103536976,-3.107416899
12080000000,-3.105196379,-3.112519084
12090000000,-3.106841267,-3.129570946
12100000000,-3.108478621,-3.134907486
12110000000,-3.110132153,-3.148983705
12120000000,-3.111738534,-3.160234604
12130000000,-3.113415336,-3.166325183
12140000000,-3.115082991,-3.177890443
12150000000,-3.116831774,-3.184855385
12160000000,-3.118642547,-3.187564506
12170000000,-3.120478253,-3.188968715
12180000000,-3.122389384,-3.184107355
12190000000,-3.124232619,-3.187019762
12200000000,-3.126162936,-3.184945272
