Frequency(Hz),Amp(dB),原始数据
7400000000,-2.039252395,-2.08128532
7410000000,-2.040966463,-2.086894074
7420000000,-2.042660113,-2.077603869
7430000000,-2.044412435,-2.075423142
7440000000,-2.046118208,-2.084370329
7450000000,-2.047866792,-2.080153867
7460000000,-2.049638815,-2.08164219
7470000000,-2.051418511,-2.076323986
7480000000,-2.053232127,-2.082620241
7490000000,-2.055050532,-2.068373165
7500000000,-2.05691017,-2.065544985
7510000000,-2.058669838,-2.074167923
7520000000,-2.060503753,-2.075294205
7530000000,-2.062323513,-2.077446054
7540000000,-2.064122767,-2.080745695
7550000000,-2.065900981,-2.073255348
7560000000,-2.067662086,-2.079716964
7570000000,-2.069421194,-2.082212119
7580000000,-2.071200373,-2.089622356
7590000000,-2.072949744,-2.092949218
7600000000,-2.074741756,-2.09284425
7610000000,-2.076473496,-2.102448995
7620000000,-2.078248301,-2.102024997
7630000000,-2.080038616,-2.102853801
7640000000,-2.081774844,-2.100705986
7650000000,-2.083522077,-2.100568153
7660000000,-2.085252932,-2.106035874
7670000000,-2.08706263,-2.111364722
7680000000,-2.088840464,-2.111630266
7690000000,-2.090695723,-2.10587808
7700000000,-2.092527894,-2.108953736
7710000000,-2.094393547,-2.111822804
7720000000,-2.096287405,-2.111051288
7730000000,-2.098227656,-2.109091288
7740000000,-2.100163847,-2.108339411
7750000000,-2.102147364,-2.10850237
7760000000,-2.104135946,-2.097916881
7770000000,-2.106133438,-2.105239657
7780000000,-2.108147581,-2.101597412
7790000000,-2.110170611,-2.09867686
7800000000,-2.112207646,-2.09433468
7810000000,-2.114230294,-2.099142775
7820000000,-2.116278976,-2.098413544
7830000000,-2.118350389,-2.085328262
7840000000,-2.120308322,-2.093208203
7850000000,-2.122310284,-2.094074642
7860000000,-2.124258611,-2.091948851
7870000000,-2.126211074,-2.094012107
7880000000,-2.128130973,-2.091375682
7890000000,-2.130028948,-2.095853106
7900000000,-2.13190224,-2.102911369
7910000000,-2.133808148,-2.104462429
7920000000,-2.135640839,-2.100348253
7930000000,-2.13742959,-2.10237081
7940000000,-2.139272904,-2.108952067
7950000000,-2.141066857,-2.108833991
7960000000,-2.142902883,-2.11061855
7970000000,-2.144724044,-2.115217271
7980000000,-2.146486714,-2.118711284
7990000000,-2.148267162,-2.115221154
8000000000,-2.150056754,-2.112106975
8010000000,-2.151900714,-2.128868841
8020000000,-2.153785902,-2.126966845
8030000000,-2.155674344,-2.12479108
8040000000,-2.157567643,-2.132551641
8050000000,-2.159503018,-2.125248624
8060000000,-2.161467163,-2.128635007
8070000000,-2.163435816,-2.125781843
8080000000,-2.16543821,-2.122691587
8090000000,-2.167469963,-2.126206696
8100000000,-2.169565895,-2.123529627
8110000000,-2.171678768,-2.122742835
8120000000,-2.173762052,-2.120408778
8130000000,-2.175862139,-2.122359912
8140000000,-2.177964348,-2.122008618
8150000000,-2.180037119,-2.124096625
8160000000,-2.182067553,-2.126635319
8170000000,-2.184162543,-2.126526085
8180000000,-2.186228332,-2.125370307
8190000000,-2.188211211,-2.133139368
8200000000,-2.190176168,-2.142394653
8210000000,-2.192115978,-2.145537547
8220000000,-2.194027239,-2.143609415
8230000000,-2.195921046,-2.147670849
8240000000,-2.19773852,-2.151711355
8250000000,-2.199543237,-2.153940361
8260000000,-2.201298199,-2.157147292
8270000000,-2.203003027,-2.155541576
8280000000,-2.204685812,-2.157382639
8290000000,-2.20636493,-2.162729908
8300000000,-2.208049139,-2.169702809
8310000000,-2.209709286,-2.164000507
8320000000,-2.211367398,-2.166341108
8330000000,-2.213034036,-2.166792457
8340000000,-2.214726805,-2.168562396
8350000000,-2.216447688,-2.178718769
8360000000,-2.218191442,-2.178149419
8370000000,-2.219964137,-2.17983219
8380000000,-2.221765319,-2.189204924
8390000000,-2.223615349,-2.199215648
8400000000,-2.225482293,-2.203234858
8410000000,-2.227336095,-2.202084834
8420000000,-2.229287628,-2.210077895
8430000000,-2.231232714,-2.209226359
8440000000,-2.233182172,-2.216432544
8450000000,-2.235165841,-2.22244877
8460000000,-2.237164288,-2.226427354
8470000000,-2.239223025,-2.235790607
8480000000,-2.241183056,-2.239269886
8490000000,-2.243215687,-2.241544695
8500000000,-2.245251099,-2.231674329
8510000000,-2.247229701,-2.249118082
8520000000,-2.249165037,-2.248185248
8530000000,-2.25104786,-2.248325121
8540000000,-2.25291543,-2.245736995
8550000000,-2.254822012,-2.247830165
8560000000,-2.256647173,-2.247833667
8570000000,-2.258454025,-2.256005054
8580000000,-2.260182039,-2.253601339
8590000000,-2.261920881,-2.252549538
8600000000,-2.263644725,-2.248676666
8610000000,-2.265311605,-2.257389736
8620000000,-2.266986378,-2.257235765
8630000000,-2.268661179,-2.255931765
8640000000,-2.270340394,-2.258314881
8650000000,-2.272051141,-2.26019514
8660000000,-2.273778197,-2.277495428
8670000000,-2.275514275,-2.271298751
8680000000,-2.277245601,-2.286078116
8690000000,-2.279100961,-2.283796529
8700000000,-2.280953362,-2.292726998
8710000000,-2.282834853,-2.29730253
8720000000,-2.284733507,-2.306876128
8730000000,-2.286668419,-2.31155919
8740000000,-2.28867606,-2.319308741
8750000000,-2.290649537,-2.325701065
8760000000,-2.292700076,-2.33256245
8770000000,-2.294742248,-2.336449179
8780000000,-2.296807133,-2.342437541
8790000000,-2.298842423,-2.339833819
8800000000,-2.300913227,-2.343094301
8810000000,-2.302915257,-2.349265766
8820000000,-2.304948345,-2.344929197
8830000000,-2.306934619,-2.33599771
8840000000,-2.308857003,-2.342484438
8850000000,-2.31075846,-2.337962511
8860000000,-2.312608838,-2.332365062
8870000000,-2.314446063,-2.333445221
8880000000,-2.316271379,-2.335936122
8890000000,-2.318011483,-2.330490817
8900000000,-2.319747969,-2.331838975
8910000000,-2.321454166,-2.328795669
8920000000,-2.323181418,-2.321975643
8930000000,-2.324860522,-2.329583641
8940000000,-2.326556955,-2.323104408
8950000000,-2.328260769,-2.333422686
8960000000,-2.329937602,-2.33083322
8970000000,-2.331622897,-2.326650755
8980000000,-2.33329884,-2.337811803
8990000000,-2.335028586,-2.343479766
9000000000,-2.336789945,-2.353049721
9010000000,-2.338430629,-2.360786745
9020000000,-2.340124979,-2.362825917
9030000000,-2.341891463,-2.369882313
9040000000,-2.343676887,-2.386301011
9050000000,-2.345437355,-2.393937088
9060000000,-2.34724137,-2.395615184
9070000000,-2.349086728,-2.404484226
9080000000,-2.350909612,-2.406939128
9090000000,-2.352717991,-2.424864721
9100000000,-2.354582023,-2.426745839
9110000000,-2.356438827,-2.424977311
9120000000,-2.358300979,-2.428123971
9130000000,-2.360141382,-2.429340651
9140000000,-2.361938297,-2.423762211
9150000000,-2.363755794,-2.42374685
9160000000,-2.36561586,-2.429419043
9170000000,-2.367427788,-2.421783965
9180000000,-2.369268103,-2.414126788
9190000000,-2.371011767,-2.411952687
9200000000,-2.372725745,-2.408816833
9210000000,-2.374396446,-2.401914401
9220000000,-2.376069015,-2.402590563
9230000000,-2.377735381,-2.388579331
9240000000,-2.379378936,-2.394688172
9250000000,-2.381036323,-2.388862269
9260000000,-2.382638741,-2.3838368
9270000000,-2.384267271,-2.383366943
9280000000,-2.385893679,-2.38785788
9290000000,-2.387473837,-2.387814787
9300000000,-2.389032994,-2.387512844
9310000000,-2.390639805,-2.395697386
9320000000,-2.392169744,-2.399677092
9330000000,-2.393707317,-2.410433869
9340000000,-2.395329391,-2.417999755
9350000000,-2.396847506,-2.423076785
9360000000,-2.398404101,-2.428666998
9370000000,-2.399942514,-2.437902431
9380000000,-2.401473771,-2.448075122
9390000000,-2.402950146,-2.452807108
9400000000,-2.40446008,-2.455800712
9410000000,-2.406011684,-2.465959008
9420000000,-2.407544578,-2.462495193
9430000000,-2.409102667,-2.472312467
9440000000,-2.410698762,-2.474904026
9450000000,-2.412302673,-2.479333068
9460000000,-2.413926184,-2.486012792
9470000000,-2.41557039,-2.472666393
9480000000,-2.41722404,-2.472866587
9490000000,-2.418916416,-2.470592092
9500000000,-2.420662087,-2.467909656
9510000000,-2.422354506,-2.460426015
9520000000,-2.424040574,-2.452127906
9530000000,-2.42575381,-2.452392063
9540000000,-2.427498822,-2.452665222
9550000000,-2.429187791,-2.442924119
9560000000,-2.430889714,-2.441775517
9570000000,-2.4325572,-2.433497272
9580000000,-2.434182757,-2.438978689
9590000000,-2.435857048,-2.435889172
9600000000,-2.437521664,-2.434158127
9610000000,-2.439135002,-2.435304956
9620000000,-2.440693722,-2.436139064
9630000000,-2.442244456,-2.434869855
9640000000,-2.44380647,-2.441006734
9650000000,-2.445330296,-2.449720109
9660000000,-2.446737762,-2.456844183
9670000000,-2.4482526,-2.456164054
9680000000,-2.449743359,-2.475094821
9690000000,-2.451297378,-2.477581583
9700000000,-2.452826159,-2.486239439
9710000000,-2.454409841,-2.488883487
9720000000,-2.455990619,-2.494138826
9730000000,-2.457636868,-2.507859983
9740000000,-2.459354226,-2.501224276
9750000000,-2.461101566,-2.5059741
9760000000,-2.462902039,-2.511631754
9770000000,-2.464761916,-2.512509537
9780000000,-2.466672143,-2.503699746
9790000000,-2.468656031,-2.50642468
9800000000,-2.470711919,-2.497546639
9810000000,-2.472727044,-2.50299798
9820000000,-2.474824548,-2.480596929
9830000000,-2.47694609,-2.475762473
9840000000,-2.479071356,-2.472464751
9850000000,-2.481212393,-2.460173902
9860000000,-2.483322144,-2.459620066
9870000000,-2.485417474,-2.454613381
9880000000,-2.487465543,-2.442133986
9890000000,-2.489474211,-2.44847202
9900000000,-2.491462058,-2.443995555
9910000000,-2.493397044,-2.444071413
9920000000,-2.495303987,-2.436512607
9930000000,-2.497144482,-2.446542147
9940000000,-2.498968211,-2.447893044
9950000000,-2.500701082,-2.444308309
9960000000,-2.502409903,-2.450590951
9970000000,-2.504154693,-2.452223981
9980000000,-2.505821638,-2.459440582
9990000000,-2.507521397,-2.46261749
10000000000,-2.509218462,-2.455364779
10010000000,-2.510919363,-2.464142653
10020000000,-2.512654996,-2.476321315
10030000000,-2.514397153,-2.487850969
10040000000,-2.51615109,-2.475581817
10050000000,-2.517940646,-2.487634064
10060000000,-2.519819205,-2.493007917
10070000000,-2.521730026,-2.485445554
10080000000,-2.523742833,-2.486074222
10090000000,-2.525683729,-2.494471969
10100000000,-2.527684829,-2.492246842
10110000000,-2.529757022,-2.490976891
10120000000,-2.531871231,-2.488600163
10130000000,-2.534012029,-2.479594708
10140000000,-2.536159546,-2.485778574
10150000000,-2.538311668,-2.496788404
10160000000,-2.540403802,-2.487099776
10170000000,-2.542493107,-2.491593019
10180000000,-2.544564083,-2.480128433
10190000000,-2.546595062,-2.483476316
10200000000,-2.548581677,-2.478006967
10210000000,-2.550500884,-2.476450685
10220000000,-2.552363318,-2.47927777
10230000000,-2.554245516,-2.478778687
10240000000,-2.556024068,-2.483760438
10250000000,-2.557787866,-2.476028514
10260000000,-2.559528349,-2.479618974
10270000000,-2.561192027,-2.481037874
10280000000,-2.562819125,-2.477181273
10290000000,-2.56441102,-2.479975228
10300000000,-2.566029388,-2.483755798
10310000000,-2.567652987,-2.470799039
10320000000,-2.569239497,-2.472769373
10330000000,-2.57084727,-2.491355225
10340000000,-2.572436202,-2.480823656
10350000000,-2.574058505,-2.487911724
10360000000,-2.575740416,-2.485976489
10370000000,-2.577408025,-2.49392501
10380000000,-2.57910733,-2.493014345
10390000000,-2.580793928,-2.503711555
10400000000,-2.582540911,-2.51085408
10410000000,-2.584278253,-2.515123905
10420000000,-2.58606896,-2.519286001
10430000000,-2.587869936,-2.534055388
10440000000,-2.589648205,-2.54162709
10450000000,-2.591387847,-2.549506129
10460000000,-2.593088285,-2.562987527
10470000000,-2.594856749,-2.568346306
10480000000,-2.596562805,-2.578327454
10490000000,-2.598231483,-2.57906295
10500000000,-2.5998724,-2.585909375
10510000000,-2.601496506,-2.583712755
10520000000,-2.603107374,-2.589259113
10530000000,-2.604676276,-2.592994475
10540000000,-2.606181477,-2.583934864
10550000000,-2.607719595,-2.586516305
10560000000,-2.609178261,-2.587834822
10570000000,-2.610633605,-2.577087118
10580000000,-2.612018634,-2.585733458
10590000000,-2.613415566,-2.579935271
10600000000,-2.614784876,-2.578443985
10610000000,-2.616135002,-2.56742103
10620000000,-2.617505247,-2.564527836
10630000000,-2.618848707,-2.569155831
10640000000,-2.620207384,-2.563436445
10650000000,-2.621539277,-2.557581117
10660000000,-2.622860316,-2.572751463
10670000000,-2.624172562,-2.582739267
10680000000,-2.625465152,-2.593046317
10690000000,-2.626795815,-2.596954403
10700000000,-2.628099013,-2.612455314
10710000000,-2.629453125,-2.621450839
10720000000,-2.630818138,-2.639162767
10730000000,-2.632135248,-2.661062884
10740000000,-2.633533072,-2.673421722
10750000000,-2.634916172,-2.690856683
10760000000,-2.636282226,-2.706564686
10770000000,-2.637641972,-2.722572652
10780000000,-2.639067098,-2.734627501
10790000000,-2.640436422,-2.752216152
10800000000,-2.641869209,-2.750275526
10810000000,-2.643282108,-2.762332544
10820000000,-2.644802282,-2.758184579
10830000000,-2.646321983,-2.765412479
10840000000,-2.647864912,-2.764028693
10850000000,-2.649450061,-2.752205675
10860000000,-2.651025482,-2.750415883
10870000000,-2.652539595,-2.743501772
10880000000,-2.654153444,-2.730215799
10890000000,-2.655742965,-2.72742042
10900000000,-2.657309593,-2.713857991
10910000000,-2.658814997,-2.701457205
10920000000,-2.660398092,-2.695842118
10930000000,-2.661952731,-2.686026492
10940000000,-2.663440735,-2.678264084
10950000000,-2.664974006,-2.670888654
10960000000,-2.666452917,-2.673863962
10970000000,-2.667915205,-2.669533766
10980000000,-2.669405825,-2.681731827
10990000000,-2.67083371,-2.690765653
11000000000,-2.672307784,-2.69926606
11010000000,-2.673706068,-2.70821681
11020000000,-2.675122266,-2.716571668
11030000000,-2.676527031,-2.735334398
11040000000,-2.678023082,-2.750058765
11050000000,-2.679496213,-2.769448531
11060000000,-2.680979764,-2.784737462
11070000000,-2.68254803,-2.80748776
11080000000,-2.684148848,-2.811103026
11090000000,-2.685736823,-2.824964648
11100000000,-2.687410764,-2.837343799
11110000000,-2.689132726,-2.848851651
11120000000,-2.690925709,-2.855359379
11130000000,-2.692793447,-2.851118154
11140000000,-2.69460539,-2.85201915
11150000000,-2.69640339,-2.845753691
11160000000,-2.698341157,-2.83755568
11170000000,-2.700270109,-2.826250937
11180000000,-2.702292171,-2.816117477
11190000000,-2.704289412,-2.804153314
11200000000,-2.706317919,-2.783836465
11210000000,-2.708360354,-2.773214946
11220000000,-2.710375658,-2.76313677
11230000000,-2.712378644,-2.748619955
11240000000,-2.714331123,-2.739858168
11250000000,-2.71630598,-2.73019295
11260000000,-2.718234851,-2.714438822
11270000000,-2.720158817,-2.711650301
11280000000,-2.722098757,-2.704601903
11290000000,-2.724000722,-2.709568147
11300000000,-2.725896839,-2.71879355
11310000000,-2.727852302,-2.715392627
11320000000,-2.729794718,-2.730380647
11330000000,-2.731678969,-2.734197265
11340000000,-2.733611091,-2.745915098
11350000000,-2.735551571,-2.763367226
11360000000,-2.737524643,-2.769756732
11370000000,-2.739521965,-2.786236695
11380000000,-2.74156864,-2.788440197
11390000000,-2.743615133,-2.803450318
11400000000,-2.745691233,-2.811690117
11410000000,-2.747810909,-2.818845756
11420000000,-2.749970383,-2.830706639
11430000000,-2.752131682,-2.828779678
11440000000,-2.754361275,-2.825521786
11450000000,-2.756613391,-2.824399875
11460000000,-2.758878659,-2.824590856
11470000000,-2.761167878,-2.812371642
11480000000,-2.763411213,-2.802659145
11490000000,-2.765752533,-2.794452133
11500000000,-2.768063609,-2.783623091
11510000000,-2.77046487,-2.772690651
11520000000,-2.772830938,-2.764603475
11530000000,-2.775173343,-2.752200226
11540000000,-2.77763067,-2.749009565
11550000000,-2.780015445,-2.732050154
11560000000,-2.782365695,-2.723110655
11570000000,-2.7847365,-2.714599534
11580000000,-2.787034648,-2.713878511
11590000000,-2.789328531,-2.706650983
11600000000,-2.791601507,-2.703979839
11610000000,-2.793870801,-2.708817965
11620000000,-2.796125084,-2.702218248
11630000000,-2.798372472,-2.711383573
11640000000,-2.800582529,-2.714766829
11650000000,-2.802809638,-2.719730901
11660000000,-2.804918123,-2.717300988
11670000000,-2.807011044,-2.732320251
11680000000,-2.8090612,-2.74238356
11690000000,-2.811114844,-2.745575788
11700000000,-2.813127365,-2.758351807
11710000000,-2.815143636,-2.765776489
11720000000,-2.81710284,-2.769964707
11730000000,-2.819002338,-2.779391333
11740000000,-2.820909288,-2.781211058
11750000000,-2.822779948,-2.783476507
11760000000,-2.824651054,-2.783098982
11770000000,-2.826521387,-2.787299763
11780000000,-2.828365748,-2.778920131
11790000000,-2.830172747,-2.782671366
11800000000,-2.832030079,-2.784164748
11810000000,-2.833788948,-2.783111558
11820000000,-2.835658635,-2.778183039
11830000000,-2.837512008,-2.779507541
11840000000,-2.839374507,-2.775618515
11850000000,-2.84130008,-2.773128936
11860000000,-2.843203784,-2.755921779
11870000000,-2.845159219,-2.763290017
11880000000,-2.847123858,-2.764786627
11890000000,-2.849074018,-2.755754582
11900000000,-2.85105024,-2.743646858
11910000000,-2.853066803,-2.751548558
11920000000,-2.855045119,-2.755915287
11930000000,-2.857066926,-2.74400589
11940000000,-2.859049105,-2.74942921
11950000000,-2.86100654,-2.744894093
11960000000,-2.862974636,-2.743219381
11970000000,-2.864888765,-2.756073921
11980000000,-2.866762454,-2.746766555
11990000000,-2.868542293,-2.74870566
12000000000,-2.87032983,-2.742401017
12010000000,-2.872063601,-2.758144859
12020000000,-2.873765788,-2.767399165
12030000000,-2.875420644,-2.773295912
12040000000,-2.877040335,-2.78078708
12050000000,-2.878599098,-2.788234646
12060000000,-2.880149131,-2.797530589
12070000000,-2.881614313,-2.804636899
12080000000,-2.883105676,-2.810479084
12090000000,-2.884553227,-2.825360946
12100000000,-2.885955807,-2.833647486
12110000000,-2.887396425,-2.845403705
12120000000,-2.888773459,-2.851274604
12130000000,-2.890189608,-2.846355183
12140000000,-2.89166284,-2.854590443
12150000000,-2.893174287,-2.872715385
12160000000,-2.894739633,-2.875454506
12170000000,-2.896346495,-2.882518715
12180000000,-2.897985766,-2.880927355
12190000000,-2.899616136,-2.881679762
12200000000,-2.901350725,-2.882895272
